origin,destination,flight_no,airline,operating_flight_no,operating_airline,scheduled_time,status,date,cargo
HKG,JFK,MH 9210,MAS,CX 844,CPA,2026-04-03 02:25:00,Dep 02:28,2026-04-03,False
HKG,JFK,OM 5844,MGL,CX 844,CPA,2026-04-03 02:25:00,Dep 02:28,2026-04-03,False
HKG,JFK,LA 5631,LAN,CX 844,CPA,2026-04-03 02:25:00,Dep 02:28,2026-04-03,False
HKG,CJU,UO 698,HKE,UO 698,HKE,2026-04-03 02:30:00,Dep 02:21,2026-04-03,False
HKG,CJU,CX 5698,CPA,UO 698,HKE,2026-04-03 02:30:00,Dep 02:21,2026-04-03,False
HKG,NRT,HX 606,CRK,HX 606,CRK,2026-04-03 02:35:00,Dep 02:42,2026-04-03,False
HKG,NRT,TK 9204,THY,HX 606,CRK,2026-04-03 02:35:00,Dep 02:42,2026-04-03,False
HKG,PUS,UO 604,HKE,UO 604,HKE,2026-04-03 02:35:00,Dep 02:33,2026-04-03,False
HKG,PUS,CX 5604,CPA,UO 604,HKE,2026-04-03 02:35:00,Dep 02:33,2026-04-03,False
HKG,FUK,HX 638,CRK,HX 638,CRK,2026-04-03 02:40:00,Dep 02:34,2026-04-03,False
HKG,FUK,HB 382,HGB,HB 382,HGB,2026-04-03 02:45:00,Dep 03:00,2026-04-03,False
HKG,KIX,HX 616,CRK,HX 616,CRK,2026-04-03 02:50:00,Dep 03:19,2026-04-03,False
HKG,KIX,TK 9211,THY,HX 616,CRK,2026-04-03 02:50:00,Dep 03:19,2026-04-03,False
HKG,KIX,EY 6810,ETD,HX 616,CRK,2026-04-03 02:50:00,Dep 03:19,2026-04-03,False
HKG,PUS,TW 640,TWB,TW 640,TWB,2026-04-03 02:55:00,Dep 02:41,2026-04-03,False
HKG,KIX,MM 060,APJ,MM 060,APJ,2026-04-03 03:00:00,Dep 03:39,2026-04-03,False
HKG,FUK,HB 2366,HGB,HB 2366,HGB,2026-04-03 03:35:00,Dep 03:42,2026-04-03,False
HKG,PBH,B3 789,BTN,B3 789,BTN,2026-04-03 04:50:00,Dep 05:02,2026-04-03,False
HKG,OKA,UO 842,HKE,UO 842,HKE,2026-04-03 07:00:00,Dep 06:58,2026-04-03,False
HKG,OKA,CX 5842,CPA,UO 842,HKE,2026-04-03 07:00:00,Dep 06:58,2026-04-03,False
HKG,ICN,UO 618,HKE,UO 618,HKE,2026-04-03 07:15:00,Dep 07:18,2026-04-03,False
HKG,MNL,CX 907,CPA,CX 907,CPA,2026-04-03 07:20:00,Dep 10:40,2026-04-03,False
HKG,PEK,CX 334,CPA,CX 334,CPA,2026-04-03 07:25:00,Dep 07:27,2026-04-03,False
HKG,PEK,CA 6504,CCA,CX 334,CPA,2026-04-03 07:25:00,Dep 07:27,2026-04-03,False
HKG,BKK,UO 704,HKE,UO 704,HKE,2026-04-03 07:25:00,Dep 07:21,2026-04-03,False
HKG,PVG,MU 726,CES,MU 726,CES,2026-04-03 07:30:00,Dep 07:27,2026-04-03,False
HKG,PVG,FM 3030,CSH,MU 726,CES,2026-04-03 07:30:00,Dep 07:27,2026-04-03,False
HKG,CRK,UO 522,HKE,UO 522,HKE,2026-04-03 07:35:00,Dep 07:34,2026-04-03,False
HKG,CRK,CX 5522,CPA,UO 522,HKE,2026-04-03 07:35:00,Dep 07:34,2026-04-03,False
HKG,FUK,UO 600,HKE,UO 600,HKE,2026-04-03 07:35:00,Dep 07:25,2026-04-03,False
HKG,HAN,UO 540,HKE,UO 540,HKE,2026-04-03 07:40:00,Dep 07:46,2026-04-03,False
HKG,ISG,UO 858,HKE,UO 858,HKE,2026-04-03 07:40:00,Dep 07:40,2026-04-03,False
HKG,ISG,CX 5858,CPA,UO 858,HKE,2026-04-03 07:40:00,Dep 07:40,2026-04-03,False
HKG,BKK,UA 820,UAL,UA 820,UAL,2026-04-03 07:40:00,Dep 07:51,2026-04-03,False
HKG,HGH,CX 958,CPA,CX 958,CPA,2026-04-03 07:45:00,Dep 08:00,2026-04-03,False
HKG,HGH,CA 6524,CCA,CX 958,CPA,2026-04-03 07:45:00,Dep 08:00,2026-04-03,False
HKG,PQC,UO 598,HKE,UO 598,HKE,2026-04-03 07:45:00,Dep 07:46,2026-04-03,False
HKG,PQC,CX 5598,CPA,UO 598,HKE,2026-04-03 07:45:00,Dep 07:46,2026-04-03,False
HKG,CAN,CX 982,CPA,CX 982,CPA,2026-04-03 07:50:00,Dep 07:57,2026-04-03,False
HKG,BKK,TG 603,THA,TG 603,THA,2026-04-03 07:50:00,Dep 07:42,2026-04-03,False
HKG,CNX,UO 738,HKE,UO 738,HKE,2026-04-03 07:50:00,Dep 07:52,2026-04-03,False
HKG,CNX,CX 5738,CPA,UO 738,HKE,2026-04-03 07:50:00,Dep 07:52,2026-04-03,False
HKG,PVG,HX 236,CRK,HX 236,CRK,2026-04-03 07:55:00,Dep 08:06,2026-04-03,False
HKG,PVG,HU 8492,CHH,HX 236,CRK,2026-04-03 07:55:00,Dep 08:06,2026-04-03,False
HKG,ICN,CX 434,CPA,CX 434,CPA,2026-04-03 07:55:00,Dep 07:57,2026-04-03,False
HKG,ICN,QR 3498,QTR,CX 434,CPA,2026-04-03 07:55:00,Dep 07:57,2026-04-03,False
HKG,ICN,AA 8959,AAL,CX 434,CPA,2026-04-03 07:55:00,Dep 07:57,2026-04-03,False
HKG,CEB,CX 921,CPA,CX 921,CPA,2026-04-03 07:55:00,Dep 07:54,2026-04-03,False
HKG,CEB,AC 9767,ACA,CX 921,CPA,2026-04-03 07:55:00,Dep 07:54,2026-04-03,False
HKG,CEB,AY 5113,FIN,CX 921,CPA,2026-04-03 07:55:00,Dep 07:54,2026-04-03,False
HKG,CEB,PR 3201,PAL,CX 921,CPA,2026-04-03 07:55:00,Dep 07:54,2026-04-03,False
HKG,CEB,LH 7007,DLH,CX 921,CPA,2026-04-03 07:55:00,Dep 07:54,2026-04-03,False
HKG,RMQ,UO 192,HKE,UO 192,HKE,2026-04-03 07:55:00,Dep 08:06,2026-04-03,False
HKG,RMQ,CX 5192,CPA,UO 192,HKE,2026-04-03 07:55:00,Dep 08:06,2026-04-03,False
HKG,HKT,UO 724,HKE,UO 724,HKE,2026-04-03 07:55:00,Dep 08:29,2026-04-03,False
HKG,TPE,CX 488,CPA,CX 488,CPA,2026-04-03 08:00:00,Dep 08:04,2026-04-03,False
HKG,SIN,CX 691,CPA,CX 691,CPA,2026-04-03 08:00:00,Dep 08:01,2026-04-03,False
HKG,SIN,QR 3487,QTR,CX 691,CPA,2026-04-03 08:00:00,Dep 08:01,2026-04-03,False
HKG,SIN,OM 5661,MGL,CX 691,CPA,2026-04-03 08:00:00,Dep 08:01,2026-04-03,False
HKG,SIN,FJ 5458,FJI,CX 691,CPA,2026-04-03 08:00:00,Dep 08:01,2026-04-03,False
HKG,SIN,AA 8898,AAL,CX 691,CPA,2026-04-03 08:00:00,Dep 08:01,2026-04-03,False
HKG,BKK,CX 705,CPA,CX 705,CPA,2026-04-03 08:00:00,Dep 08:07,2026-04-03,False
HKG,BKK,PG 4550,BKP,CX 705,CPA,2026-04-03 08:00:00,Dep 08:07,2026-04-03,False
HKG,BKK,QR 3469,QTR,CX 705,CPA,2026-04-03 08:00:00,Dep 08:07,2026-04-03,False
HKG,BKK,AY 5847,FIN,CX 705,CPA,2026-04-03 08:00:00,Dep 08:07,2026-04-03,False
HKG,BKK,OM 5645,MGL,CX 705,CPA,2026-04-03 08:00:00,Dep 08:07,2026-04-03,False
HKG,BKK,AC 9773,ACA,CX 705,CPA,2026-04-03 08:00:00,Dep 08:07,2026-04-03,False
HKG,BKK,FJ 5470,FJI,CX 705,CPA,2026-04-03 08:00:00,Dep 08:07,2026-04-03,False
HKG,BKK,AA 8906,AAL,CX 705,CPA,2026-04-03 08:00:00,Dep 08:07,2026-04-03,False
HKG,KHH,UO 130,HKE,UO 130,HKE,2026-04-03 08:00:00,Dep 08:11,2026-04-03,False
HKG,SZB,UO 716,HKE,UO 716,HKE,2026-04-03 08:00:00,Dep 08:06,2026-04-03,False
HKG,KIX,UO 810,HKE,UO 810,HKE,2026-04-03 08:00:00,Dep 07:55,2026-04-03,False
HKG,SDJ,UO 896,HKE,UO 896,HKE,2026-04-03 08:00:00,Dep 08:10,2026-04-03,False
HKG,SDJ,CX 5896,CPA,UO 896,HKE,2026-04-03 08:00:00,Dep 08:10,2026-04-03,False
HKG,LHR,CX 257,CPA,CX 257,CPA,2026-04-03 08:05:00,Dep 08:15,2026-04-03,False
HKG,NRT,HX 604,CRK,HX 604,CRK,2026-04-03 08:05:00,Dep 08:01,2026-04-03,False
HKG,NRT,TK 9202,THY,HX 604,CRK,2026-04-03 08:05:00,Dep 08:01,2026-04-03,False
HKG,HKT,CX 771,CPA,CX 771,CPA,2026-04-03 08:05:00,Dep 08:07,2026-04-03,False
HKG,HKT,QR 5817,QTR,CX 771,CPA,2026-04-03 08:05:00,Dep 08:07,2026-04-03,False
HKG,HKT,AY 5123,FIN,CX 771,CPA,2026-04-03 08:05:00,Dep 08:07,2026-04-03,False
HKG,HKT,AC 9799,ACA,CX 771,CPA,2026-04-03 08:05:00,Dep 08:07,2026-04-03,False
HKG,PVG,CX 316,CPA,CX 316,CPA,2026-04-03 08:10:00,Dep 08:28,2026-04-03,False
HKG,TPE,CX 564,CPA,CX 564,CPA,2026-04-03 08:10:00,Dep 08:21,2026-04-03,False
HKG,TPE,JL 7054,JAL,CX 564,CPA,2026-04-03 08:10:00,Dep 08:21,2026-04-03,False
HKG,KIX,CX 596,CPA,CX 596,CPA,2026-04-03 08:10:00,Dep 09:45,2026-04-03,False
HKG,KIX,QR 5826,QTR,CX 596,CPA,2026-04-03 08:10:00,Dep 09:45,2026-04-03,False
HKG,KIX,JL 7028,JAL,CX 596,CPA,2026-04-03 08:10:00,Dep 09:45,2026-04-03,False
HKG,KUL,CX 723,CPA,CX 723,CPA,2026-04-03 08:10:00,Dep 08:50,2026-04-03,False
HKG,KUL,MH 9189,MAS,CX 723,CPA,2026-04-03 08:10:00,Dep 08:50,2026-04-03,False
HKG,KUL,QR 3470,QTR,CX 723,CPA,2026-04-03 08:10:00,Dep 08:50,2026-04-03,False
HKG,KUL,AC 9781,ACA,CX 723,CPA,2026-04-03 08:10:00,Dep 08:50,2026-04-03,False
HKG,FUK,CX 512,CPA,CX 512,CPA,2026-04-03 08:15:00,Dep 08:20,2026-04-03,False
HKG,FUK,QR 5849,QTR,CX 512,CPA,2026-04-03 08:15:00,Dep 08:20,2026-04-03,False
HKG,FUK,JL 7068,JAL,CX 512,CPA,2026-04-03 08:15:00,Dep 08:20,2026-04-03,False
HKG,NRT,CX 526,CPA,CX 526,CPA,2026-04-03 08:15:00,Dep 08:20,2026-04-03,False
HKG,NRT,QR 5840,QTR,CX 526,CPA,2026-04-03 08:15:00,Dep 08:20,2026-04-03,False
HKG,NRT,JL 7026,JAL,CX 526,CPA,2026-04-03 08:15:00,Dep 08:20,2026-04-03,False
HKG,NRT,FJ 5478,FJI,CX 526,CPA,2026-04-03 08:15:00,Dep 08:20,2026-04-03,False
HKG,NRT,AA 8956,AAL,CX 526,CPA,2026-04-03 08:15:00,Dep 08:20,2026-04-03,False
HKG,KIX,HB 340,HGB,HB 340,HGB,2026-04-03 08:15:00,Dep 08:18,2026-04-03,False
HKG,SGN,CX 767,CPA,CX 767,CPA,2026-04-03 08:20:00,Dep 08:29,2026-04-03,False
HKG,SGN,QR 5821,QTR,CX 767,CPA,2026-04-03 08:20:00,Dep 08:29,2026-04-03,False
HKG,SGN,AY 5843,FIN,CX 767,CPA,2026-04-03 08:20:00,Dep 08:29,2026-04-03,False
HKG,SGN,OM 5644,MGL,CX 767,CPA,2026-04-03 08:20:00,Dep 08:29,2026-04-03,False
HKG,SGN,AC 9769,ACA,CX 767,CPA,2026-04-03 08:20:00,Dep 08:29,2026-04-03,False
HKG,SGN,JL 7919,JAL,CX 767,CPA,2026-04-03 08:20:00,Dep 08:29,2026-04-03,False
HKG,SGN,VN 3563,HVN,CX 767,CPA,2026-04-03 08:20:00,Dep 08:29,2026-04-03,False
HKG,SGN,BA 4559,BAW,CX 767,CPA,2026-04-03 08:20:00,Dep 08:29,2026-04-03,False
HKG,SGN,AA 8910,AAL,CX 767,CPA,2026-04-03 08:20:00,Dep 08:29,2026-04-03,False
HKG,DEL,AI 315,AIC,AI 315,AIC,2026-04-03 08:20:00,Dep 08:28,2026-04-03,False
HKG,HGH,HX 112,CRK,HX 112,CRK,2026-04-03 08:25:00,Dep 08:26,2026-04-03,False
HKG,HGH,HU 8516,CHH,HX 112,CRK,2026-04-03 08:25:00,Dep 08:26,2026-04-03,False
HKG,SYX,UO 250,HKE,UO 250,HKE,2026-04-03 08:25:00,Dep 08:57,2026-04-03,False
HKG,SYX,CX 5250,CPA,UO 250,HKE,2026-04-03 08:25:00,Dep 08:57,2026-04-03,False
HKG,DAD,UO 552,HKE,UO 552,HKE,2026-04-03 08:25:00,Dep 08:53,2026-04-03,False
HKG,DAD,CX 5552,CPA,UO 552,HKE,2026-04-03 08:25:00,Dep 08:53,2026-04-03,False
HKG,PEK,CA 118,CCA,CA 118,CCA,2026-04-03 08:30:00,Dep 08:41,2026-04-03,False
HKG,PEK,CX 6118,CPA,CA 118,CCA,2026-04-03 08:30:00,Dep 08:41,2026-04-03,False
HKG,WNZ,CX 384,CPA,CX 384,CPA,2026-04-03 08:30:00,Dep 08:35,2026-04-03,False
HKG,CTS,HX 690,CRK,HX 690,CRK,2026-04-03 08:30:00,Dep 08:28,2026-04-03,False
HKG,CTS,EY 6800,ETD,HX 690,CRK,2026-04-03 08:30:00,Dep 08:28,2026-04-03,False
HKG,PKX,CZ 5010,CSN,CZ 5010,CSN,2026-04-03 08:30:00,Dep 08:42,2026-04-03,False
HKG,PKX,3U 7004,CSC,CZ 5010,CSN,2026-04-03 08:30:00,Dep 08:42,2026-04-03,False
HKG,PKX,MF 9236,CXA,CZ 5010,CSN,2026-04-03 08:30:00,Dep 08:42,2026-04-03,False
HKG,FOC,CX 914,CPA,CX 914,CPA,2026-04-03 08:30:00,Dep 08:35,2026-04-03,False
HKG,FUK,HB 308,HGB,HB 308,HGB,2026-04-03 08:30:00,Dep 08:30,2026-04-03,False
HKG,KHH,CX 432,CPA,CX 432,CPA,2026-04-03 08:35:00,Dep 08:44,2026-04-03,False
HKG,TPE,CX 530,CPA,CX 530,CPA,2026-04-03 08:35:00,Dep 08:33,2026-04-03,False
HKG,TPE,JL 7034,JAL,CX 530,CPA,2026-04-03 08:35:00,Dep 08:33,2026-04-03,False
HKG,KTI,CX 607,CPA,CX 607,CPA,2026-04-03 08:35:00,Dep 08:42,2026-04-03,False
HKG,KTI,AY 5131,FIN,CX 607,CPA,2026-04-03 08:35:00,Dep 08:42,2026-04-03,False
HKG,HND,CX 548,CPA,CX 548,CPA,2026-04-03 08:40:00,Dep 08:42,2026-04-03,False
HKG,HND,QR 5820,QTR,CX 548,CPA,2026-04-03 08:40:00,Dep 08:42,2026-04-03,False
HKG,HND,JL 7030,JAL,CX 548,CPA,2026-04-03 08:40:00,Dep 08:42,2026-04-03,False
HKG,HND,FJ 5452,FJI,CX 548,CPA,2026-04-03 08:40:00,Dep 08:42,2026-04-03,False
HKG,SIN,CX 759,CPA,CX 759,CPA,2026-04-03 08:40:00,Dep 08:55,2026-04-03,False
HKG,SIN,GF 4079,GFA,CX 759,CPA,2026-04-03 08:40:00,Dep 08:55,2026-04-03,False
HKG,SIN,QR 3493,QTR,CX 759,CPA,2026-04-03 08:40:00,Dep 08:55,2026-04-03,False
HKG,SIN,OM 5663,MGL,CX 759,CPA,2026-04-03 08:40:00,Dep 08:55,2026-04-03,False
HKG,SIN,FJ 5464,FJI,CX 759,CPA,2026-04-03 08:40:00,Dep 08:55,2026-04-03,False
HKG,SYD,CX 139,CPA,CX 139,CPA,2026-04-03 08:45:00,Dep 08:56,2026-04-03,False
HKG,SYD,AY 5105,FIN,CX 139,CPA,2026-04-03 08:45:00,Dep 08:56,2026-04-03,False
HKG,SYD,OM 5681,MGL,CX 139,CPA,2026-04-03 08:45:00,Dep 08:56,2026-04-03,False
HKG,SYD,BA 4135,BAW,CX 139,CPA,2026-04-03 08:45:00,Dep 08:56,2026-04-03,False
HKG,HAN,CX 741,CPA,CX 741,CPA,2026-04-03 08:45:00,Dep 08:49,2026-04-03,False
HKG,HAN,QR 5813,QTR,CX 741,CPA,2026-04-03 08:45:00,Dep 08:49,2026-04-03,False
HKG,HAN,AY 5139,FIN,CX 741,CPA,2026-04-03 08:45:00,Dep 08:49,2026-04-03,False
HKG,HAN,AC 9771,ACA,CX 741,CPA,2026-04-03 08:45:00,Dep 08:49,2026-04-03,False
HKG,KIX,UO 686,HKE,UO 686,HKE,2026-04-03 08:45:00,Dep 08:52,2026-04-03,False
HKG,KUL,MH 079,MAS,MH 079,MAS,2026-04-03 08:45:00,Dep 08:47,2026-04-03,False
HKG,KUL,CX 6011,CPA,MH 079,MAS,2026-04-03 08:45:00,Dep 08:47,2026-04-03,False
HKG,KUL,FY 7053,FFM,MH 079,MAS,2026-04-03 08:45:00,Dep 08:47,2026-04-03,False
HKG,KUL,UL 2779,ALK,MH 079,MAS,2026-04-03 08:45:00,Dep 08:47,2026-04-03,False
HKG,KUL,AY 6627,FIN,MH 079,MAS,2026-04-03 08:45:00,Dep 08:47,2026-04-03,False
HKG,KUL,QR 4987,QTR,MH 079,MAS,2026-04-03 08:45:00,Dep 08:47,2026-04-03,False
HKG,KIX,HX 614,CRK,HX 614,CRK,2026-04-03 08:50:00,Dep 08:58,2026-04-03,False
HKG,KIX,TK 8866,THY,HX 614,CRK,2026-04-03 08:50:00,Dep 08:58,2026-04-03,False
HKG,KIX,EY 6809,ETD,HX 614,CRK,2026-04-03 08:50:00,Dep 08:58,2026-04-03,False
HKG,TPE,HB 702,HGB,HB 702,HGB,2026-04-03 08:50:00,Dep 09:34,2026-04-03,False
HKG,ICN,HX 628,CRK,HX 628,CRK,2026-04-03 08:55:00,Dep 09:02,2026-04-03,False
HKG,ICN,OZ 9294,AAR,HX 628,CRK,2026-04-03 08:55:00,Dep 09:02,2026-04-03,False
HKG,IST,TK 171,THY,TK 171,THY,2026-04-03 08:55:00,Dep 09:06,2026-04-03,False
HKG,IST,HX 3681,CRK,TK 171,THY,2026-04-03 08:55:00,Dep 09:06,2026-04-03,False
HKG,IST,NZ 4853,ANZ,TK 171,THY,2026-04-03 08:55:00,Dep 09:06,2026-04-03,False
HKG,PEK,CX 390,CPA,CX 390,CPA,2026-04-03 09:00:00,Dep 08:59,2026-04-03,False
HKG,PEK,CA 6510,CCA,CX 390,CPA,2026-04-03 09:00:00,Dep 08:59,2026-04-03,False
HKG,TPE,CX 466,CPA,CX 466,CPA,2026-04-03 09:00:00,Dep 09:06,2026-04-03,False
HKG,BKK,CX 717,CPA,CX 717,CPA,2026-04-03 09:00:00,Dep 09:12,2026-04-03,False
HKG,BKK,PG 4552,BKP,CX 717,CPA,2026-04-03 09:00:00,Dep 09:12,2026-04-03,False
HKG,BKK,QR 3453,QTR,CX 717,CPA,2026-04-03 09:00:00,Dep 09:12,2026-04-03,False
HKG,BKK,AY 5849,FIN,CX 717,CPA,2026-04-03 09:00:00,Dep 09:12,2026-04-03,False
HKG,BKK,OM 5665,MGL,CX 717,CPA,2026-04-03 09:00:00,Dep 09:12,2026-04-03,False
HKG,BKK,AA 8891,AAL,CX 717,CPA,2026-04-03 09:00:00,Dep 09:12,2026-04-03,False
HKG,MNL,CX 901,CPA,CX 901,CPA,2026-04-03 09:00:00,Dep 09:12,2026-04-03,False
