origin,destination,flight_no,airline,operating_flight_no,operating_airline,scheduled_time,status,date,cargo
HKG,BKK,OS 8628,AUA,TG 603,THA,2026-02-28 07:55:00,Dep 07:51,2026-02-28,False
HKG,TPE,CX 488,CPA,CX 488,CPA,2026-02-28 08:00:00,Dep 08:09,2026-02-28,False
HKG,KHH,UO 130,HKE,UO 130,HKE,2026-02-28 08:00:00,Dep 08:06,2026-02-28,False
HKG,TFU,HX 452,CRK,HX 452,CRK,2026-02-28 08:05:00,Dep 08:28,2026-02-28,False
HKG,TFU,HU 8162,CHH,HX 452,CRK,2026-02-28 08:05:00,Dep 08:28,2026-02-28,False
HKG,TPE,HB 702,HGB,HB 702,HGB,2026-02-28 08:05:00,Dep 08:13,2026-02-28,False
HKG,LHR,CX 257,CPA,CX 257,CPA,2026-02-28 08:10:00,Dep 09:50,2026-02-28,False
HKG,NRT,HX 604,CRK,HX 604,CRK,2026-02-28 08:15:00,Dep 08:20,2026-02-28,False
HKG,NRT,TK 9202,THY,HX 604,CRK,2026-02-28 08:15:00,Dep 08:20,2026-02-28,False
HKG,FUK,HX 638,CRK,HX 638,CRK,2026-02-28 08:15:00,Dep 08:25,2026-02-28,False
HKG,FUK,EY 6821,ETD,HX 638,CRK,2026-02-28 08:15:00,Dep 08:25,2026-02-28,False
HKG,ICN,CX 434,CPA,CX 434,CPA,2026-02-28 08:15:00,Dep 08:24,2026-02-28,False
HKG,ICN,QR 3498,QTR,CX 434,CPA,2026-02-28 08:15:00,Dep 08:24,2026-02-28,False
HKG,ICN,AA 8959,AAL,CX 434,CPA,2026-02-28 08:15:00,Dep 08:24,2026-02-28,False
HKG,NRT,CX 526,CPA,CX 526,CPA,2026-02-28 08:15:00,Dep 08:56,2026-02-28,False
HKG,NRT,JL 7026,JAL,CX 526,CPA,2026-02-28 08:15:00,Dep 08:56,2026-02-28,False
HKG,NRT,QR 5840,QTR,CX 526,CPA,2026-02-28 08:15:00,Dep 08:56,2026-02-28,False
HKG,NRT,AA 8956,AAL,CX 526,CPA,2026-02-28 08:15:00,Dep 08:56,2026-02-28,False
HKG,NRT,FJ 5478,FJI,CX 526,CPA,2026-02-28 08:15:00,Dep 08:56,2026-02-28,False
HKG,DAD,UO 552,HKE,UO 552,HKE,2026-02-28 08:15:00,Dep 08:16,2026-02-28,False
HKG,DAD,CX 5552,CPA,UO 552,HKE,2026-02-28 08:15:00,Dep 08:16,2026-02-28,False
HKG,TAE,UO 838,HKE,UO 838,HKE,2026-02-28 08:15:00,Dep 08:14,2026-02-28,False
HKG,TAE,CX 5838,CPA,UO 838,HKE,2026-02-28 08:15:00,Dep 08:14,2026-02-28,False
HKG,DEL,AI 315,AIC,AI 315,AIC,2026-02-28 08:15:00,Dep 08:18,2026-02-28,False
HKG,KIX,HB 340,HGB,HB 340,HGB,2026-02-28 08:15:00,Dep 08:18,2026-02-28,False
HKG,KIX,CX 596,CPA,CX 596,CPA,2026-02-28 08:20:00,Dep 08:45,2026-02-28,False
HKG,KIX,JL 7028,JAL,CX 596,CPA,2026-02-28 08:20:00,Dep 08:45,2026-02-28,False
HKG,KIX,QR 5826,QTR,CX 596,CPA,2026-02-28 08:20:00,Dep 08:45,2026-02-28,False
HKG,FOC,CX 994,CPA,CX 994,CPA,2026-02-28 08:20:00,Dep 08:23,2026-02-28,False
HKG,KIX,UO 686,HKE,UO 686,HKE,2026-02-28 08:25:00,Dep 08:35,2026-02-28,False
HKG,PEK,CA 118,CCA,CA 118,CCA,2026-02-28 08:30:00,Dep 08:26,2026-02-28,False
HKG,PEK,CX 6118,CPA,CA 118,CCA,2026-02-28 08:30:00,Dep 08:26,2026-02-28,False
HKG,TPE,CX 564,CPA,CX 564,CPA,2026-02-28 08:30:00,Dep 08:40,2026-02-28,False
HKG,TPE,JL 7054,JAL,CX 564,CPA,2026-02-28 08:30:00,Dep 08:40,2026-02-28,False
HKG,BKK,CX 705,CPA,CX 705,CPA,2026-02-28 08:30:00,Dep 08:42,2026-02-28,False
HKG,BKK,AY 5847,FIN,CX 705,CPA,2026-02-28 08:30:00,Dep 08:42,2026-02-28,False
HKG,BKK,PG 4550,BKP,CX 705,CPA,2026-02-28 08:30:00,Dep 08:42,2026-02-28,False
HKG,BKK,QR 3469,QTR,CX 705,CPA,2026-02-28 08:30:00,Dep 08:42,2026-02-28,False
HKG,BKK,OM 5645,MGL,CX 705,CPA,2026-02-28 08:30:00,Dep 08:42,2026-02-28,False
HKG,BKK,AA 8906,AAL,CX 705,CPA,2026-02-28 08:30:00,Dep 08:42,2026-02-28,False
HKG,KUL,CX 723,CPA,CX 723,CPA,2026-02-28 08:30:00,Dep 08:39,2026-02-28,False
HKG,KUL,AY 5125,FIN,CX 723,CPA,2026-02-28 08:30:00,Dep 08:39,2026-02-28,False
HKG,KUL,MH 9189,MAS,CX 723,CPA,2026-02-28 08:30:00,Dep 08:39,2026-02-28,False
HKG,KUL,QR 3470,QTR,CX 723,CPA,2026-02-28 08:30:00,Dep 08:39,2026-02-28,False
HKG,KUL,AC 9781,ACA,CX 723,CPA,2026-02-28 08:30:00,Dep 08:39,2026-02-28,False
HKG,HKT,CX 787,CPA,CX 787,CPA,2026-02-28 08:30:00,Dep 08:39,2026-02-28,False
HKG,HKT,AY 5851,FIN,CX 787,CPA,2026-02-28 08:30:00,Dep 08:39,2026-02-28,False
HKG,HKT,AC 9799,ACA,CX 787,CPA,2026-02-28 08:30:00,Dep 08:39,2026-02-28,False
HKG,PKX,CZ 5010,CSN,CZ 5010,CSN,2026-02-28 08:30:00,Dep 08:25,2026-02-28,False
HKG,PKX,3U 7004,CSC,CZ 5010,CSN,2026-02-28 08:30:00,Dep 08:25,2026-02-28,False
HKG,PKX,MF 9236,CXA,CZ 5010,CSN,2026-02-28 08:30:00,Dep 08:25,2026-02-28,False
HKG,WUH,CX 936,CPA,CX 936,CPA,2026-02-28 08:30:00,Dep 08:32,2026-02-28,False
HKG,WUH,CA 6535,CCA,CX 936,CPA,2026-02-28 08:30:00,Dep 08:32,2026-02-28,False
HKG,HSN,HB 860,HGB,HB 860,HGB,2026-02-28 08:35:00,Dep 08:36,2026-02-28,False
HKG,WNZ,CX 308,CPA,CX 308,CPA,2026-02-28 08:35:00,Dep 08:47,2026-02-28,False
HKG,CTS,HX 690,CRK,HX 690,CRK,2026-02-28 08:35:00,Dep 08:42,2026-02-28,False
HKG,CTS,EY 6800,ETD,HX 690,CRK,2026-02-28 08:35:00,Dep 08:42,2026-02-28,False
HKG,CEB,CX 921,CPA,CX 921,CPA,2026-02-28 08:35:00,Dep 08:48,2026-02-28,False
HKG,CEB,PR 3201,PAL,CX 921,CPA,2026-02-28 08:35:00,Dep 08:48,2026-02-28,False
HKG,CEB,AY 5113,FIN,CX 921,CPA,2026-02-28 08:35:00,Dep 08:48,2026-02-28,False
HKG,CEB,AC 9767,ACA,CX 921,CPA,2026-02-28 08:35:00,Dep 08:48,2026-02-28,False
HKG,KTI,CX 607,CPA,CX 607,CPA,2026-02-28 08:40:00,Dep 08:43,2026-02-28,False
HKG,KTI,AY 5131,FIN,CX 607,CPA,2026-02-28 08:40:00,Dep 08:43,2026-02-28,False
HKG,SGN,CX 767,CPA,CX 767,CPA,2026-02-28 08:40:00,Dep 09:32,2026-02-28,False
HKG,SGN,AY 5843,FIN,CX 767,CPA,2026-02-28 08:40:00,Dep 09:32,2026-02-28,False
HKG,SGN,VN 3563,HVN,CX 767,CPA,2026-02-28 08:40:00,Dep 09:32,2026-02-28,False
HKG,SGN,JL 7919,JAL,CX 767,CPA,2026-02-28 08:40:00,Dep 09:32,2026-02-28,False
HKG,SGN,QR 5821,QTR,CX 767,CPA,2026-02-28 08:40:00,Dep 09:32,2026-02-28,False
HKG,SGN,AC 9769,ACA,CX 767,CPA,2026-02-28 08:40:00,Dep 09:32,2026-02-28,False
HKG,SGN,BA 4559,BAW,CX 767,CPA,2026-02-28 08:40:00,Dep 09:32,2026-02-28,False
HKG,SGN,OM 5644,MGL,CX 767,CPA,2026-02-28 08:40:00,Dep 09:32,2026-02-28,False
HKG,SGN,AA 8910,AAL,CX 767,CPA,2026-02-28 08:40:00,Dep 09:32,2026-02-28,False
HKG,HGH,HX 112,CRK,HX 112,CRK,2026-02-28 08:45:00,Dep 08:56,2026-02-28,False
HKG,HGH,HU 8516,CHH,HX 112,CRK,2026-02-28 08:45:00,Dep 08:56,2026-02-28,False
HKG,SYD,CX 139,CPA,CX 139,CPA,2026-02-28 08:45:00,Dep 08:50,2026-02-28,False
HKG,SYD,AY 5105,FIN,CX 139,CPA,2026-02-28 08:45:00,Dep 08:50,2026-02-28,False
HKG,SYD,BA 4135,BAW,CX 139,CPA,2026-02-28 08:45:00,Dep 08:50,2026-02-28,False
HKG,SYD,OM 5681,MGL,CX 139,CPA,2026-02-28 08:45:00,Dep 08:50,2026-02-28,False
HKG,ICN,HX 628,CRK,HX 628,CRK,2026-02-28 08:45:00,Dep 08:59,2026-02-28,False
HKG,ICN,OZ 9294,AAR,HX 628,CRK,2026-02-28 08:45:00,Dep 08:59,2026-02-28,False
HKG,FUK,CX 512,CPA,CX 512,CPA,2026-02-28 08:45:00,Dep 09:04,2026-02-28,False
HKG,FUK,JL 7068,JAL,CX 512,CPA,2026-02-28 08:45:00,Dep 09:04,2026-02-28,False
HKG,FUK,QR 5849,QTR,CX 512,CPA,2026-02-28 08:45:00,Dep 09:04,2026-02-28,False
HKG,SYX,UO 250,HKE,UO 250,HKE,2026-02-28 08:45:00,Dep 08:53,2026-02-28,False
HKG,SYX,CX 5250,CPA,UO 250,HKE,2026-02-28 08:45:00,Dep 08:53,2026-02-28,False
HKG,KUL,MH 079,MAS,MH 079,MAS,2026-02-28 08:45:00,Dep 08:37,2026-02-28,False
HKG,KUL,CX 6011,CPA,MH 079,MAS,2026-02-28 08:45:00,Dep 08:37,2026-02-28,False
HKG,KUL,FY 7053,FFM,MH 079,MAS,2026-02-28 08:45:00,Dep 08:37,2026-02-28,False
HKG,KUL,UL 2779,ALK,MH 079,MAS,2026-02-28 08:45:00,Dep 08:37,2026-02-28,False
HKG,KUL,AY 6627,FIN,MH 079,MAS,2026-02-28 08:45:00,Dep 08:37,2026-02-28,False
HKG,KUL,QR 4987,QTR,MH 079,MAS,2026-02-28 08:45:00,Dep 08:37,2026-02-28,False
HKG,PVG,CX 316,CPA,CX 316,CPA,2026-02-28 08:50:00,Dep 08:56,2026-02-28,False
HKG,HAN,CX 741,CPA,CX 741,CPA,2026-02-28 08:50:00,Dep 09:04,2026-02-28,False
HKG,HAN,AY 5139,FIN,CX 741,CPA,2026-02-28 08:50:00,Dep 09:04,2026-02-28,False
HKG,HAN,QR 5813,QTR,CX 741,CPA,2026-02-28 08:50:00,Dep 09:04,2026-02-28,False
HKG,HAN,AC 9771,ACA,CX 741,CPA,2026-02-28 08:50:00,Dep 09:04,2026-02-28,False
HKG,KHH,CX 452,CPA,CX 452,CPA,2026-02-28 08:55:00,Dep 09:01,2026-02-28,False
HKG,HND,CX 548,CPA,CX 548,CPA,2026-02-28 08:55:00,Dep 09:08,2026-02-28,False
HKG,HND,JL 7030,JAL,CX 548,CPA,2026-02-28 08:55:00,Dep 09:08,2026-02-28,False
HKG,HND,QR 5820,QTR,CX 548,CPA,2026-02-28 08:55:00,Dep 09:08,2026-02-28,False
HKG,HND,FJ 5474,FJI,CX 548,CPA,2026-02-28 08:55:00,Dep 09:08,2026-02-28,False
HKG,PUS,UO 674,HKE,UO 674,HKE,2026-02-28 08:55:00,Dep 09:06,2026-02-28,False
HKG,PUS,CX 5674,CPA,UO 674,HKE,2026-02-28 08:55:00,Dep 09:06,2026-02-28,False
HKG,PVG,HX 236,CRK,HX 236,CRK,2026-02-28 09:00:00,Dep 09:15,2026-02-28,False
HKG,PVG,HU 8492,CHH,HX 236,CRK,2026-02-28 09:00:00,Dep 09:15,2026-02-28,False
HKG,PEK,CX 386,CPA,CX 386,CPA,2026-02-28 09:00:00,Dep 09:11,2026-02-28,False
HKG,PEK,CA 6568,CCA,CX 386,CPA,2026-02-28 09:00:00,Dep 09:11,2026-02-28,False
HKG,SIN,CX 759,CPA,CX 759,CPA,2026-02-28 09:00:00,Dep 09:06,2026-02-28,False
HKG,SIN,GF 4079,GFA,CX 759,CPA,2026-02-28 09:00:00,Dep 09:06,2026-02-28,False
HKG,SIN,QR 3493,QTR,CX 759,CPA,2026-02-28 09:00:00,Dep 09:06,2026-02-28,False
HKG,SIN,OM 5663,MGL,CX 759,CPA,2026-02-28 09:00:00,Dep 09:06,2026-02-28,False
HKG,SIN,FJ 5464,FJI,CX 759,CPA,2026-02-28 09:00:00,Dep 09:06,2026-02-28,False
HKG,MNL,CX 901,CPA,CX 901,CPA,2026-02-28 09:00:00,Dep 09:15,2026-02-28,False
HKG,SDJ,UO 890,HKE,UO 890,HKE,2026-02-28 09:00:00,Dep 10:08,2026-02-28,False
HKG,SDJ,CX 5890,CPA,UO 890,HKE,2026-02-28 09:00:00,Dep 10:08,2026-02-28,False
HKG,SIN,SQ 899,SIA,SQ 899,SIA,2026-02-28 09:05:00,Dep 09:14,2026-02-28,False
HKG,TPE,HX 252,CRK,HX 252,CRK,2026-02-28 09:05:00,Dep 09:11,2026-02-28,False
HKG,TPE,BR 2898,EVA,HX 252,CRK,2026-02-28 09:05:00,Dep 09:11,2026-02-28,False
HKG,NRT,CX 504,CPA,CX 504,CPA,2026-02-28 09:05:00,Dep 09:19,2026-02-28,False
HKG,NRT,JL 7042,JAL,CX 504,CPA,2026-02-28 09:05:00,Dep 09:19,2026-02-28,False
HKG,NRT,QR 5846,QTR,CX 504,CPA,2026-02-28 09:05:00,Dep 09:19,2026-02-28,False
HKG,NRT,AA 8880,AAL,CX 504,CPA,2026-02-28 09:05:00,Dep 09:19,2026-02-28,False
HKG,NRT,FJ 5480,FJI,CX 504,CPA,2026-02-28 09:05:00,Dep 09:19,2026-02-28,False
HKG,TPE,CX 530,CPA,CX 530,CPA,2026-02-28 09:05:00,Dep 09:00,2026-02-28,False
HKG,TPE,JL 7034,JAL,CX 530,CPA,2026-02-28 09:05:00,Dep 09:00,2026-02-28,False
HKG,NRT,HB 320,HGB,HB 320,HGB,2026-02-28 09:05:00,Dep 09:18,2026-02-28,False
HKG,CTS,CX 580,CPA,CX 580,CPA,2026-02-28 09:10:00,Dep 09:29,2026-02-28,False
HKG,CTS,JL 7062,JAL,CX 580,CPA,2026-02-28 09:10:00,Dep 09:29,2026-02-28,False
HKG,CTS,QF 8215,QFA,CX 580,CPA,2026-02-28 09:10:00,Dep 09:29,2026-02-28,False
HKG,CTS,QR 5804,QTR,CX 580,CPA,2026-02-28 09:10:00,Dep 09:29,2026-02-28,False
HKG,BKK,CX 717,CPA,CX 717,CPA,2026-02-28 09:10:00,Dep 09:21,2026-02-28,False
HKG,BKK,AY 5849,FIN,CX 717,CPA,2026-02-28 09:10:00,Dep 09:21,2026-02-28,False
HKG,BKK,PG 4562,BKP,CX 717,CPA,2026-02-28 09:10:00,Dep 09:21,2026-02-28,False
HKG,BKK,OM 5649,MGL,CX 717,CPA,2026-02-28 09:10:00,Dep 09:21,2026-02-28,False
HKG,BKK,AA 8891,AAL,CX 717,CPA,2026-02-28 09:10:00,Dep 09:21,2026-02-28,False
HKG,BKK,FJ 5456,FJI,CX 717,CPA,2026-02-28 09:10:00,Dep 09:21,2026-02-28,False
HKG,CGK,GA 863,GIA,GA 863,GIA,2026-02-28 09:15:00,Dep 09:30,2026-02-28,False
